haplotype	chr	start	end	strand	gene_id	gene_name	transcript_id	broken	pident
mat	chr2_MATERNAL	8737890	8854423	-	hg002_chr2_maternal_127	KIDINS220	hg002_chr2_maternal_127.13	N	NA
mat	chr2_MATERNAL	8869502	9020503	-	hg002_chr2_maternal_129	MBOAT2	hg002_chr2_maternal_129.12	N	NA
mat	chr2_MATERNAL	9223726	9423902	+	hg002_chr2_maternal_139	ASAP2	hg002_chr2_maternal_139.4	N	NA
mat	chr2_MATERNAL	9421700	9442734	-	hg002_chr2_maternal_142	ITGB1BP1	hg002_chr2_maternal_142.14	N	NA
mat	chr2_MATERNAL	9442819	9492217	+	hg002_chr2_maternal_143	CPSF3	hg002_chr2_maternal_143.5	N	NA
mat	chr2_MATERNAL	9492928	9531489	+	hg002_chr2_maternal_144	IAH1	hg002_chr2_maternal_144.3	N	NA
mat	chr2_MATERNAL	9507574	9574900	-	hg002_chr2_maternal_145	ADAM17	hg002_chr2_maternal_145.5	N	NA
mat	chr2_MATERNAL	9603041	9650085	-	hg002_chr2_maternal_148	YWHAQ	hg002_chr2_maternal_148.1	N	NA
mat	chr2_MATERNAL	9859684	9950674	+	hg002_chr2_maternal_155	TAF1B	hg002_chr2_maternal_155.3	N	NA
mat	chr2_MATERNAL	9967940	10018883	+	hg002_chr2_maternal_157	GRHL1	hg002_chr2_maternal_157.2	N	NA
mat	chr2_MATERNAL	10060869	10072118	+	hg002_chr2_maternal_161	KLF11	hg002_chr2_maternal_161.1	N	NA
mat	chr2_MATERNAL	10073759	10097691	-	hg002_chr2_maternal_162	CYS1	hg002_chr2_maternal_162.1	N	NA
mat	chr2_MATERNAL	10139828	10228132	+	hg002_chr2_maternal_164	RRM2	hg002_chr2_maternal_164.2	N	NA
mat	chr2_MATERNAL	10320080	10445646	+	hg002_chr2_maternal_172	HPCAL1	hg002_chr2_maternal_172.6	N	NA
mat	chr2_MATERNAL	10458003	10466362	-	hg002_chr2_maternal_175	ODC1	hg002_chr2_maternal_175.4	N	NA
mat	chr2_MATERNAL	10589058	10708178	-	hg002_chr2_maternal_179	NOL10	hg002_chr2_maternal_179.6	N	NA
mat	chr2_MATERNAL	10739162	10803286	+	hg002_chr2_maternal_181	ATP6V1C2	hg002_chr2_maternal_181.8	N	NA
mat	chr2_MATERNAL	10801568	10856006	-	hg002_chr2_maternal_184	PDIA6	hg002_chr2_maternal_184.2	N	NA
mat	chr2_MATERNAL	10930371	10932662	+	hg002_chr2_maternal_188	KCNF1	hg002_chr2_maternal_188.1	N	NA
mat	chr2_MATERNAL	11175003	11198393	+	hg002_chr2_maternal_192	SLC66A3	hg002_chr2_maternal_192.6	N	NA
mat	chr2_MATERNAL	11199296	11364768	-	hg002_chr2_maternal_193	ROCK2	hg002_chr2_maternal_193.2	N	NA
mat	chr2_MATERNAL	11463413	11485199	-	hg002_chr2_maternal_201	E2F6	hg002_chr2_maternal_201.6	N	NA
mat	chr2_MATERNAL	11501932	11662284	+	hg002_chr2_maternal_202	GREB1	hg002_chr2_maternal_202.11	N	NA
mat	chr2_MATERNAL	11677666	11689683	-	hg002_chr2_maternal_209	NTSR2	hg002_chr2_maternal_209.1	N	NA
mat	chr2_MATERNAL	11697021	11846868	+	hg002_chr2_maternal_211	LPIN1	hg002_chr2_maternal_211.10	N	NA
mat	chr2_MATERNAL	12736245	12762060	+	hg002_chr2_maternal_228	TRIB2	hg002_chr2_maternal_228.1	N	NA
mat	chr2_MATERNAL	14652246	14671448	+	hg002_chr2_maternal_241	LRATD1	hg002_chr2_maternal_241.2	N	NA
mat	chr2_MATERNAL	14798507	15581421	-	hg002_chr2_maternal_242	NBAS	hg002_chr2_maternal_242.11	N	NA
mat	chr2_MATERNAL	15611976	15651180	+	hg002_chr2_maternal_246	DDX1	hg002_chr2_maternal_246.1	N	NA
mat	chr2_MATERNAL	15960683	15967137	+	hg002_chr2_maternal_254	MYCN	hg002_chr2_maternal_254.4	N	NA
mat	chr2_MATERNAL	16569738	16686120	-	hg002_chr2_maternal_262	CYRIA	hg002_chr2_maternal_262.5	N	NA
mat	chr2_MATERNAL	17530895	17558166	-	hg002_chr2_maternal_269	RAD51AP2	hg002_chr2_maternal_269.1	N	NA
mat	chr2_MATERNAL	17560278	17677326	+	hg002_chr2_maternal_271	VSNL1	hg002_chr2_maternal_271.5	N	NA
mat	chr2_MATERNAL	17684114	17774108	-	hg002_chr2_maternal_273	SMC6	hg002_chr2_maternal_273.5	N	NA
mat	chr2_MATERNAL	17773525	17809247	+	hg002_chr2_maternal_274	GEN1	hg002_chr2_maternal_274.5	N	NA
mat	chr2_MATERNAL	17836762	17838100	+	hg002_chr2_maternal_276	MSGN1	hg002_chr2_maternal_276.1	N	NA
mat	chr2_MATERNAL	17898198	17953264	+	hg002_chr2_maternal_280	KCNS3	hg002_chr2_maternal_280.2	N	NA
mat	chr2_MATERNAL	18575813	18581746	-	hg002_chr2_maternal_284	RDH14	hg002_chr2_maternal_284.1	N	NA
mat	chr2_MATERNAL	18583964	18610631	-	hg002_chr2_maternal_287	NT5C1B	hg002_chr2_maternal_287.5	Y	73.0909090909091
mat	chr2_MATERNAL	19365542	19379291	-	hg002_chr2_maternal_292	OSR1	hg002_chr2_maternal_292.5	N	NA
mat	chr2_MATERNAL	19917554	19922899	-	hg002_chr2_maternal_302	TTC32	hg002_chr2_maternal_302.1	N	NA
mat	chr2_MATERNAL	19931186	20011544	-	hg002_chr2_maternal_303	WDR35	hg002_chr2_maternal_303.3	N	NA
mat	chr2_MATERNAL	20013491	20034136	-	hg002_chr2_maternal_306	MATN3	hg002_chr2_maternal_306.1	N	NA
mat	chr2_MATERNAL	20054133	20073110	-	hg002_chr2_maternal_307	LAPTM4A	hg002_chr2_maternal_307.1	N	NA
mat	chr2_MATERNAL	20222223	20246901	-	hg002_chr2_maternal_314	SDC1	hg002_chr2_maternal_314.4	N	NA
mat	chr2_MATERNAL	20270116	20373703	-	hg002_chr2_maternal_318	PUM2	hg002_chr2_maternal_318.44	N	NA
mat	chr2_MATERNAL	20468511	20470878	+	hg002_chr2_maternal_323	RHOB	hg002_chr2_maternal_323.1	N	NA
mat	chr2_MATERNAL	20574992	20672201	-	hg002_chr2_maternal_327	HS1BP3	hg002_chr2_maternal_327.4	N	NA
mat	chr2_MATERNAL	20688291	20700405	+	hg002_chr2_maternal_332	GDF7	hg002_chr2_maternal_332.1	N	NA
mat	chr2_MATERNAL	20703650	20844182	-	hg002_chr2_maternal_333	LDAH	hg002_chr2_maternal_333.20	N	NA
mat	chr2_MATERNAL	21022492	21065137	-	hg002_chr2_maternal_335	APOB	hg002_chr2_maternal_335.1	N	NA
mat	chr2_MATERNAL	21144984	21168374	+	hg002_chr2_maternal_338	TDRD15	hg002_chr2_maternal_338.2	N	NA
mat	chr2_MATERNAL	23414471	23737618	+	hg002_chr2_maternal_361	KLHL29	hg002_chr2_maternal_361.1	N	NA
mat	chr2_MATERNAL	23706952	23955689	-	hg002_chr2_maternal_366	ATAD2B	hg002_chr2_maternal_366.8	N	NA
mat	chr2_MATERNAL	23955844	24033446	+	hg002_chr2_maternal_369	UBXN2A	hg002_chr2_maternal_369.7	N	NA
mat	chr2_MATERNAL	24038665	24055351	+	hg002_chr2_maternal_372	MFSD2B	hg002_chr2_maternal_372.1	N	NA
mat	chr2_MATERNAL	24057923	24075966	-	hg002_chr2_maternal_373	WDCP	hg002_chr2_maternal_373.2	N	NA
mat	chr2_MATERNAL	24061782	24092255	+	hg002_chr2_maternal_374	FKBP1B	hg002_chr2_maternal_374.6	N	NA
mat	chr2_MATERNAL	24096160	24104896	-	hg002_chr2_maternal_376	SF3B6	hg002_chr2_maternal_376.1	N	NA
mat	chr2_MATERNAL	24105403	24198202	+	hg002_chr2_maternal_377	FAM228B	hg002_chr2_maternal_377.3	N	NA
mat	chr2_MATERNAL	24106003	24113403	-	hg002_chr2_maternal_378	TP53I3	hg002_chr2_maternal_378.3	N	NA
mat	chr2_MATERNAL	24143384	24152065	-	hg002_chr2_maternal_379	PFN4	hg002_chr2_maternal_379.1	N	NA
mat	chr2_MATERNAL	24203608	24220251	+	hg002_chr2_maternal_381	FAM228A	hg002_chr2_maternal_381.1	N	NA
mat	chr2_MATERNAL	24231422	24390036	-	hg002_chr2_maternal_382	ITSN2	hg002_chr2_maternal_382.9	N	NA
mat	chr2_MATERNAL	24520669	24803380	+	hg002_chr2_maternal_387	NCOA1	hg002_chr2_maternal_387.2	N	NA
mat	chr2_MATERNAL	24822390	24826048	-	hg002_chr2_maternal_390	PTRHD1	hg002_chr2_maternal_390.1	N	NA
mat	chr2_MATERNAL	24826082	24855059	+	hg002_chr2_maternal_392	CENPO	hg002_chr2_maternal_392.2	N	NA
mat	chr2_MATERNAL	24851848	24952889	-	hg002_chr2_maternal_393	ADCY3	hg002_chr2_maternal_393.28	N	NA
mat	chr2_MATERNAL	24976254	25004711	-	hg002_chr2_maternal_396	DNAJC27	hg002_chr2_maternal_396.4	N	NA
mat	chr2_MATERNAL	25074429	25191471	+	hg002_chr2_maternal_399	EFR3B	hg002_chr2_maternal_399.1	N	NA
mat	chr2_MATERNAL	25193196	25200919	-	hg002_chr2_maternal_402	POMC	hg002_chr2_maternal_402.1	N	NA
mat	chr2_MATERNAL	25261033	25375705	-	hg002_chr2_maternal_404	DNMT3A	hg002_chr2_maternal_404.12	N	NA
mat	chr2_MATERNAL	25410352	25706592	-	hg002_chr2_maternal_406	DTNB	hg002_chr2_maternal_406.7	N	NA
mat	chr2_MATERNAL	25766758	25911527	-	hg002_chr2_maternal_410	ASXL2	hg002_chr2_maternal_410.3	N	NA
mat	chr2_MATERNAL	25959659	26015561	-	hg002_chr2_maternal_415	KIF3C	hg002_chr2_maternal_415.1	N	NA
mat	chr2_MATERNAL	26066342	26170525	+	hg002_chr2_maternal_419	RAB10	hg002_chr2_maternal_419.2	N	NA
mat	chr2_MATERNAL	26206140	26237381	+	hg002_chr2_maternal_426	GAREM2	hg002_chr2_maternal_426.1	N	NA
mat	chr2_MATERNAL	26223708	26277713	-	hg002_chr2_maternal_427	HADHA	hg002_chr2_maternal_427.1	N	NA
mat	chr2_MATERNAL	26278020	26323540	+	hg002_chr2_maternal_428	HADHB	hg002_chr2_maternal_428.1	N	NA
mat	chr2_MATERNAL	26341242	26383156	-	hg002_chr2_maternal_430	ADGRF3	hg002_chr2_maternal_430.9	N	NA
mat	chr2_MATERNAL	26382510	26432257	+	hg002_chr2_maternal_431	SELENOI	hg002_chr2_maternal_431.1	N	NA
mat	chr2_MATERNAL	26438289	26493067	+	hg002_chr2_maternal_432	DRC1	hg002_chr2_maternal_432.1	N	NA
mat	chr2_MATERNAL	26493559	26595504	-	hg002_chr2_maternal_433	OTOF	hg002_chr2_maternal_433.5	N	NA
mat	chr2_MATERNAL	26617962	26678073	-	hg002_chr2_maternal_435	CIB4	hg002_chr2_maternal_435.3	N	NA
mat	chr2_MATERNAL	26729280	26772408	+	hg002_chr2_maternal_437	KCNK3	hg002_chr2_maternal_437.1	N	NA
mat	chr2_MATERNAL	26803305	26820253	+	hg002_chr2_maternal_438	SLC35F6	hg002_chr2_maternal_438.1	N	NA
mat	chr2_MATERNAL	26825079	26833614	+	hg002_chr2_maternal_439	CENPA	hg002_chr2_maternal_439.2	N	NA
mat	chr2_MATERNAL	26887045	26989470	+	hg002_chr2_maternal_441	DPYSL5	hg002_chr2_maternal_441.3	N	NA
mat	chr2_MATERNAL	27009749	27066335	+	hg002_chr2_maternal_443	MAPRE3	hg002_chr2_maternal_443.1	N	NA
mat	chr2_MATERNAL	27072083	27080809	+	hg002_chr2_maternal_445	TMEM214	hg002_chr2_maternal_445.4	N	NA
mat	chr2_MATERNAL	27089485	27109725	+	hg002_chr2_maternal_447	AGBL5	hg002_chr2_maternal_447.7	N	NA
mat	chr2_MATERNAL	27109579	27110761	-	hg002_chr2_maternal_450	OST4	hg002_chr2_maternal_450.1	N	NA
mat	chr2_MATERNAL	27117720	27125508	+	hg002_chr2_maternal_451	EMILIN1	hg002_chr2_maternal_451.1	N	NA
mat	chr2_MATERNAL	27125877	27139870	+	hg002_chr2_maternal_452	KHK	hg002_chr2_maternal_452.12	N	NA
mat	chr2_MATERNAL	27138461	27158211	-	hg002_chr2_maternal_453	CGREF1	hg002_chr2_maternal_453.4	N	NA
mat	chr2_MATERNAL	27162898	27169877	+	hg002_chr2_maternal_455	ABHD1	hg002_chr2_maternal_455.5	N	NA
mat	chr2_MATERNAL	27169821	27173701	-	hg002_chr2_maternal_456	PREB	hg002_chr2_maternal_456.5	N	NA
mat	chr2_MATERNAL	27175914	27178476	-	hg002_chr2_maternal_457	PRR30	hg002_chr2_maternal_457.1	N	NA
mat	chr2_MATERNAL	27188070	27196045	+	hg002_chr2_maternal_458	TCF23	hg002_chr2_maternal_458.2	N	NA
mat	chr2_MATERNAL	27238668	27251874	-	hg002_chr2_maternal_459	SLC5A6	hg002_chr2_maternal_459.11	N	NA
mat	chr2_MATERNAL	27251128	27256271	+	hg002_chr2_maternal_460	ATRAID	hg002_chr2_maternal_460.1	N	NA
mat	chr2_MATERNAL	27256457	27283031	+	hg002_chr2_maternal_461	CAD	hg002_chr2_maternal_461.2	N	NA
mat	chr2_MATERNAL	27292772	27314906	-	hg002_chr2_maternal_462	SLC30A3	hg002_chr2_maternal_462.1	N	NA
mat	chr2_MATERNAL	27314522	27320584	+	hg002_chr2_maternal_463	DNAJC5G	hg002_chr2_maternal_463.3	N	NA
mat	chr2_MATERNAL	27321514	27347273	+	hg002_chr2_maternal_464	TRIM54	hg002_chr2_maternal_464.2	N	NA
mat	chr2_MATERNAL	27347238	27348283	-	hg002_chr2_maternal_465	UCN	hg002_chr2_maternal_465.1	N	NA
mat	chr2_MATERNAL	27349331	27362939	-	hg002_chr2_maternal_466	MPV17	hg002_chr2_maternal_466.2	N	NA
mat	chr2_MATERNAL	27365696	27396603	-	hg002_chr2_maternal_467	GTF3C2	hg002_chr2_maternal_467.1	N	NA
mat	chr2_MATERNAL	27404191	27410180	-	hg002_chr2_maternal_470	EIF2B4	hg002_chr2_maternal_470.4	N	NA
mat	chr2_MATERNAL	27410458	27417377	+	hg002_chr2_maternal_471	SNX17	hg002_chr2_maternal_471.10	N	NA
mat	chr2_MATERNAL	27417077	27420576	-	hg002_chr2_maternal_472	ZNF513	hg002_chr2_maternal_472.3	N	NA
mat	chr2_MATERNAL	27421041	27449438	-	hg002_chr2_maternal_473	PPM1G	hg002_chr2_maternal_473.1	N	NA
mat	chr2_MATERNAL	27467635	27482106	+	hg002_chr2_maternal_475	NRBP1	hg002_chr2_maternal_475.8	N	NA
mat	chr2_MATERNAL	27482228	27486328	+	hg002_chr2_maternal_476	KRTCAP3	hg002_chr2_maternal_476.2	N	NA
mat	chr2_MATERNAL	27484224	27529590	-	hg002_chr2_maternal_477	IFT172	hg002_chr2_maternal_477.8	N	NA
mat	chr2_MATERNAL	27531730	27535047	-	hg002_chr2_maternal_479	FNDC4	hg002_chr2_maternal_479.2	N	NA
mat	chr2_MATERNAL	27536686	27563530	+	hg002_chr2_maternal_480	GCKR	hg002_chr2_maternal_480.3	N	NA
mat	chr2_MATERNAL	27622982	27663184	+	hg002_chr2_maternal_482	ZNF512	hg002_chr2_maternal_482.6	N	NA
mat	chr2_MATERNAL	27665605	27668979	-	hg002_chr2_maternal_483	CCDC121	hg002_chr2_maternal_483.2	N	NA
mat	chr2_MATERNAL	27668214	27691496	+	hg002_chr2_maternal_484	GPN1	hg002_chr2_maternal_484.4	N	NA
mat	chr2_MATERNAL	27682548	27703598	-	hg002_chr2_maternal_486	SUPT7L	hg002_chr2_maternal_486.5	N	NA
mat	chr2_MATERNAL	27703873	27734926	+	hg002_chr2_maternal_487	SLC4A1AP	hg002_chr2_maternal_487.1	N	NA
mat	chr2_MATERNAL	27811771	27819785	+	hg002_chr2_maternal_490	MRPL33	hg002_chr2_maternal_490.1	N	NA
mat	chr2_MATERNAL	27821431	27930409	-	hg002_chr2_maternal_491	RBKS	hg002_chr2_maternal_491.2	N	NA
mat	chr2_MATERNAL	27928732	28378737	+	hg002_chr2_maternal_492	BABAM2	hg002_chr2_maternal_492.4	N	NA
mat	chr2_MATERNAL	28432676	28457134	+	hg002_chr2_maternal_507	FOSL2	hg002_chr2_maternal_507.1	N	NA
mat	chr2_MATERNAL	28535314	28683443	+	hg002_chr2_maternal_510	PLB1	hg002_chr2_maternal_510.2	N	NA
mat	chr2_MATERNAL	28790829	28842145	+	hg002_chr2_maternal_516	PPP1CB	hg002_chr2_maternal_516.2	N	NA
mat	chr2_MATERNAL	28850037	28889813	+	hg002_chr2_maternal_517	SPDYA	hg002_chr2_maternal_517.2	N	NA
mat	chr2_MATERNAL	28889024	28909498	-	hg002_chr2_maternal_518	TRMT61B	hg002_chr2_maternal_518.2	N	NA
mat	chr2_MATERNAL	28933834	28987353	+	hg002_chr2_maternal_519	WDR43	hg002_chr2_maternal_519.1	N	NA
mat	chr2_MATERNAL	28995676	29091264	+	hg002_chr2_maternal_523	TOGARAM2	hg002_chr2_maternal_523.12	N	NA
mat	chr2_MATERNAL	29100732	29113561	-	hg002_chr2_maternal_524	PCARE	hg002_chr2_maternal_524.1	N	NA
mat	chr2_MATERNAL	29136729	29222782	+	hg002_chr2_maternal_526	CLIP4	hg002_chr2_maternal_526.12	N	NA
mat	chr2_MATERNAL	29231748	29961604	-	hg002_chr2_maternal_528	ALK	hg002_chr2_maternal_528.2	N	NA
mat	chr2_MATERNAL	30187330	30200858	+	hg002_chr2_maternal_533	YPEL5	hg002_chr2_maternal_533.8	N	NA
mat	chr2_MATERNAL	30271878	30300373	+	hg002_chr2_maternal_538	LBH	hg002_chr2_maternal_538.1	N	NA
mat	chr2_MATERNAL	30487607	30684625	+	hg002_chr2_maternal_541	LCLAT1	hg002_chr2_maternal_541.5	N	NA
mat	chr2_MATERNAL	30763217	30847922	-	hg002_chr2_maternal_542	CAPN13	hg002_chr2_maternal_542.1	N	NA
mat	chr2_MATERNAL	30927254	31178840	-	hg002_chr2_maternal_546	GALNT14	hg002_chr2_maternal_546.11	N	NA
mat	chr2_MATERNAL	31213446	31274341	-	hg002_chr2_maternal_548	CAPN14	hg002_chr2_maternal_548.1	N	NA
mat	chr2_MATERNAL	31274536	31309816	+	hg002_chr2_maternal_550	EHD3	hg002_chr2_maternal_550.1	N	NA
mat	chr2_MATERNAL	31374684	31455452	-	hg002_chr2_maternal_554	XDH	hg002_chr2_maternal_554.1	N	NA
mat	chr2_MATERNAL	31563175	31703708	-	hg002_chr2_maternal_555	SRD5A2	hg002_chr2_maternal_555.2	N	NA
mat	chr2_MATERNAL	31912140	32055365	-	hg002_chr2_maternal_561	MEMO1	hg002_chr2_maternal_561.8	N	NA
mat	chr2_MATERNAL	32056006	32084194	-	hg002_chr2_maternal_562	DPY30	hg002_chr2_maternal_562.10	N	NA
mat	chr2_MATERNAL	32107916	32202137	+	hg002_chr2_maternal_563	SPAST	hg002_chr2_maternal_563.4	N	NA
mat	chr2_MATERNAL	32210359	32268867	+	hg002_chr2_maternal_564	SLC30A6	hg002_chr2_maternal_564.11	N	NA
mat	chr2_MATERNAL	32268937	32310228	-	hg002_chr2_maternal_567	NLRC4	hg002_chr2_maternal_567.4	N	NA
mat	chr2_MATERNAL	32322384	32361074	+	hg002_chr2_maternal_568	YIPF4	hg002_chr2_maternal_568.3	N	NA
mat	chr2_MATERNAL	32401473	32663374	+	hg002_chr2_maternal_569	BIRC6	hg002_chr2_maternal_569.1	N	NA
mat	chr2_MATERNAL	32672548	32865595	+	hg002_chr2_maternal_573	TTC27	hg002_chr2_maternal_573.2	N	NA
mat	chr2_MATERNAL	32988494	33441054	+	hg002_chr2_maternal_577	LTBP1	hg002_chr2_maternal_577.4	N	NA
mat	chr2_MATERNAL	33477877	33606326	+	hg002_chr2_maternal_582	RASGRP3	hg002_chr2_maternal_582.10	N	NA
mat	chr2_MATERNAL	33625254	33640862	-	hg002_chr2_maternal_584	FAM98A	hg002_chr2_maternal_584.2	N	NA
mat	chr2_MATERNAL	36376164	36571540	+	hg002_chr2_maternal_610	CRIM1	hg002_chr2_maternal_610.8	N	NA
mat	chr2_MATERNAL	36572663	36618562	-	hg002_chr2_maternal_613	FEZ2	hg002_chr2_maternal_613.2	N	NA
mat	chr2_MATERNAL	36717341	36835106	+	hg002_chr2_maternal_616	VIT	hg002_chr2_maternal_616.7	N	NA
mat	chr2_MATERNAL	36858024	36986798	-	hg002_chr2_maternal_617	STRN	hg002_chr2_maternal_617.1	N	NA
mat	chr2_MATERNAL	37001097	37104662	-	hg002_chr2_maternal_619	HEATR5B	hg002_chr2_maternal_619.3	N	NA
mat	chr2_MATERNAL	37104808	37119535	+	hg002_chr2_maternal_620	GPATCH11	hg002_chr2_maternal_620.3	N	NA
mat	chr2_MATERNAL	37119501	37177239	-	hg002_chr2_maternal_621	EIF2AK2	hg002_chr2_maternal_621.1	N	NA
mat	chr2_MATERNAL	37188072	37216319	-	hg002_chr2_maternal_623	SULT6B1	hg002_chr2_maternal_623.1	N	NA
mat	chr2_MATERNAL	37216728	37236393	+	hg002_chr2_maternal_625	CEBPZOS	hg002_chr2_maternal_625.4	N	NA
mat	chr2_MATERNAL	37221857	37251782	-	hg002_chr2_maternal_626	CEBPZ	hg002_chr2_maternal_626.1	N	NA
mat	chr2_MATERNAL	37251844	37291571	+	hg002_chr2_maternal_627	NDUFAF7	hg002_chr2_maternal_627.7	N	NA
mat	chr2_MATERNAL	37270711	37345018	-	hg002_chr2_maternal_628	PRKD3	hg002_chr2_maternal_628.6	N	NA
mat	chr2_MATERNAL	37364815	37393602	+	hg002_chr2_maternal_632	QPCT	hg002_chr2_maternal_632.1	N	NA
mat	chr2_MATERNAL	37662179	37693187	-	hg002_chr2_maternal_637	CDC42EP3	hg002_chr2_maternal_637.3	N	NA
mat	chr2_MATERNAL	37941126	38087392	+	hg002_chr2_maternal_643	RMDN2	hg002_chr2_maternal_643.3	N	NA
mat	chr2_MATERNAL	38087763	38096406	-	hg002_chr2_maternal_646	CYP1B1	hg002_chr2_maternal_646.1	N	NA
mat	chr2_MATERNAL	38314166	38398860	-	hg002_chr2_maternal_654	ATL2	hg002_chr2_maternal_654.1	N	NA
mat	chr2_MATERNAL	38582259	38623221	-	hg002_chr2_maternal_659	HNRNPLL	hg002_chr2_maternal_659.3	N	NA
mat	chr2_MATERNAL	38686372	38756941	+	hg002_chr2_maternal_660	GALM	hg002_chr2_maternal_660.3	N	NA
mat	chr2_MATERNAL	38765776	38773675	-	hg002_chr2_maternal_662	SRSF7	hg002_chr2_maternal_662.2	N	NA
mat	chr2_MATERNAL	38800400	38807184	+	hg002_chr2_maternal_665	GEMIN6	hg002_chr2_maternal_665.1	N	NA
mat	chr2_MATERNAL	38819908	38897808	-	hg002_chr2_maternal_666	DHX57	hg002_chr2_maternal_666.4	N	NA
mat	chr2_MATERNAL	38897850	38904583	+	hg002_chr2_maternal_669	MORN2	hg002_chr2_maternal_669.1	N	NA
mat	chr2_MATERNAL	38911751	38997322	+	hg002_chr2_maternal_671	ARHGEF33	hg002_chr2_maternal_671.1	N	NA
mat	chr2_MATERNAL	39003418	39147189	-	hg002_chr2_maternal_675	SOS1	hg002_chr2_maternal_675.6	N	NA
mat	chr2_MATERNAL	39190351	39269307	-	hg002_chr2_maternal_678	CDKL4	hg002_chr2_maternal_678.3	N	NA
mat	chr2_MATERNAL	39271451	39459510	-	hg002_chr2_maternal_679	MAP4K3	hg002_chr2_maternal_679.3	N	NA
mat	chr2_MATERNAL	39687800	39758275	+	hg002_chr2_maternal_682	TMEM178A	hg002_chr2_maternal_682.3	N	NA
mat	chr2_MATERNAL	39758375	39801591	-	hg002_chr2_maternal_683	THUMPD2	hg002_chr2_maternal_683.20	N	NA
mat	chr2_MATERNAL	40119556	40535038	-	hg002_chr2_maternal_688	SLC8A1	hg002_chr2_maternal_688.15	N	NA
mat	chr2_MATERNAL	42064206	42074702	+	hg002_chr2_maternal_706	PKDCC	hg002_chr2_maternal_706.1	N	NA
mat	chr2_MATERNAL	42184551	42347751	+	hg002_chr2_maternal_709	EML4	hg002_chr2_maternal_709.3	N	NA
mat	chr2_MATERNAL	42350763	42384185	-	hg002_chr2_maternal_710	COX7A2L	hg002_chr2_maternal_710.3	N	NA
mat	chr2_MATERNAL	42403593	42509233	-	hg002_chr2_maternal_711	KCNG3	hg002_chr2_maternal_711.2	N	NA
mat	chr2_MATERNAL	42509361	42771936	+	hg002_chr2_maternal_715	MTA3	hg002_chr2_maternal_715.4	N	NA
mat	chr2_MATERNAL	42777504	42779140	-	hg002_chr2_maternal_718	OXER1	hg002_chr2_maternal_718.1	N	NA
mat	chr2_MATERNAL	42782113	42807605	-	hg002_chr2_maternal_719	HAAO	hg002_chr2_maternal_719.1	N	NA
mat	chr2_MATERNAL	43237950	43242154	-	hg002_chr2_maternal_732	ZFP36L2	hg002_chr2_maternal_732.1	N	NA
mat	chr2_MATERNAL	43246399	43611603	-	hg002_chr2_maternal_734	THADA	hg002_chr2_maternal_734.5	N	NA
mat	chr2_MATERNAL	43652826	43783548	+	hg002_chr2_maternal_737	PLEKHH2	hg002_chr2_maternal_737.7	N	NA
mat	chr2_MATERNAL	43690714	43691992	-	hg002_chr2_maternal_738	C1GALT1C1L	hg002_chr2_maternal_738.1	N	NA
mat	chr2_MATERNAL	43789599	43843906	+	hg002_chr2_maternal_741	DYNC2LI1	hg002_chr2_maternal_741.3	N	NA
mat	chr2_MATERNAL	43821772	43854790	-	hg002_chr2_maternal_743	ABCG5	hg002_chr2_maternal_743.6	N	NA
mat	chr2_MATERNAL	43854530	43898548	+	hg002_chr2_maternal_744	ABCG8	hg002_chr2_maternal_744.2	N	NA
mat	chr2_MATERNAL	43901784	44011836	-	hg002_chr2_maternal_746	LRPPRC	hg002_chr2_maternal_746.1	N	NA
mat	chr2_MATERNAL	44184385	44262444	+	hg002_chr2_maternal_753	PPM1B	hg002_chr2_maternal_753.3	N	NA
mat	chr2_MATERNAL	44290998	44337912	+	hg002_chr2_maternal_756	SLC3A1	hg002_chr2_maternal_756.1	N	NA
mat	chr2_MATERNAL	44333083	44377324	-	hg002_chr2_maternal_757	PREPL	hg002_chr2_maternal_757.4	N	NA
mat	chr2_MATERNAL	44377409	44788417	+	hg002_chr2_maternal_758	CAMKMT	hg002_chr2_maternal_758.6	N	NA
mat	chr2_MATERNAL	44957510	44961876	+	hg002_chr2_maternal_766	SIX3	hg002_chr2_maternal_766.1	N	NA
mat	chr2_MATERNAL	45020980	45025245	-	hg002_chr2_maternal_769	SIX2	hg002_chr2_maternal_769.1	N	NA
mat	chr2_MATERNAL	45404614	45627214	-	hg002_chr2_maternal_774	SRBD1	hg002_chr2_maternal_774.3	N	NA
mat	chr2_MATERNAL	45667226	46203823	+	hg002_chr2_maternal_777	PRKCE	hg002_chr2_maternal_777.7	N	NA
mat	chr2_MATERNAL	46313035	46402341	+	hg002_chr2_maternal_785	EPAS1	hg002_chr2_maternal_785.1	N	NA
mat	chr2_MATERNAL	46527474	46558208	-	hg002_chr2_maternal_792	ATP6V1E2	hg002_chr2_maternal_792.1	N	NA
mat	chr2_MATERNAL	46558121	46600267	+	hg002_chr2_maternal_793	RHOQ	hg002_chr2_maternal_793.1	N	NA
mat	chr2_MATERNAL	46596516	46632627	-	hg002_chr2_maternal_795	PIGF	hg002_chr2_maternal_795.1	N	NA
mat	chr2_MATERNAL	46632802	46645762	+	hg002_chr2_maternal_797	CRIPT	hg002_chr2_maternal_797.1	N	NA
mat	chr2_MATERNAL	46714106	46778591	+	hg002_chr2_maternal_799	SOCS5	hg002_chr2_maternal_799.2	N	NA
