gene_id	gene_name	transcript_id	broken	pident
hg002_chr12_maternal_1769	TSPAN19	hg002_chr12_maternal_1769.3	N	NA
hg002_chr12_maternal_1770	LRRIQ1	hg002_chr12_maternal_1770.11	N	NA
hg002_chr12_maternal_1771	ALX1	hg002_chr12_maternal_1771.1	N	NA
hg002_chr12_maternal_1777	RASSF9	hg002_chr12_maternal_1777.1	N	NA
hg002_chr12_maternal_1778	NTS	hg002_chr12_maternal_1778.1	N	NA
hg002_chr12_maternal_1779	MGAT4C	hg002_chr12_maternal_1779.4	N	NA
hg002_chr12_maternal_1793	C12orf50	hg002_chr12_maternal_1793.2	N	NA
hg002_chr12_maternal_1795	C12orf29	hg002_chr12_maternal_1795.1	NA	NA
hg002_chr12_maternal_1796	CEP290	hg002_chr12_maternal_1796.8	N	NA
hg002_chr12_maternal_1800	TMTC3	hg002_chr12_maternal_1800.5	N	NA
hg002_chr12_maternal_1803	KITLG	hg002_chr12_maternal_1803.1	N	NA
hg002_chr12_maternal_1815	DUSP6	hg002_chr12_maternal_1815.1	N	NA
hg002_chr12_maternal_1818	POC1B	hg002_chr12_maternal_1818.3	N	NA
hg002_chr12_maternal_1820	GALNT4	hg002_chr12_maternal_1820.1	N	NA
hg002_chr12_maternal_1823	ATP2B1	hg002_chr12_maternal_1823.13	N	NA
hg002_chr12_maternal_1839	CCER1	hg002_chr12_maternal_1839.1	N	NA
hg002_chr12_maternal_1840	EPYC	hg002_chr12_maternal_1840.2	N	NA
hg002_chr12_maternal_1841	KERA	hg002_chr12_maternal_1841.1	N	NA
hg002_chr12_maternal_1842	LUM	hg002_chr12_maternal_1842.1	N	NA
hg002_chr12_maternal_1843	DCN	hg002_chr12_maternal_1843.2	N	NA
hg002_chr12_maternal_1851	BTG1	hg002_chr12_maternal_1851.1	N	NA
hg002_chr12_maternal_1865	PLEKHG7	hg002_chr12_maternal_1865.3	N	NA
hg002_chr12_maternal_1866	EEA1	hg002_chr12_maternal_1866.1	N	NA
hg002_chr12_maternal_1881	NUDT4	hg002_chr12_maternal_1881.1	N	NA
hg002_chr12_maternal_1882	UBE2N	hg002_chr12_maternal_1882.1	N	NA
hg002_chr12_maternal_1883	MRPL42	hg002_chr12_maternal_1883.1	N	NA
hg002_chr12_maternal_1887	SOCS2	hg002_chr12_maternal_1887.13	N	NA
hg002_chr12_maternal_1889	CRADD	hg002_chr12_maternal_1889.5	N	NA
hg002_chr12_maternal_1898	PLXNC1	hg002_chr12_maternal_1898.4	N	NA
hg002_chr12_maternal_1901	CEP83	hg002_chr12_maternal_1901.15	N	NA
hg002_chr12_maternal_1910	TMCC3	hg002_chr12_maternal_1910.2	N	NA
hg002_chr12_maternal_1918	NDUFA12	hg002_chr12_maternal_1918.2	N	NA
hg002_chr12_maternal_1919	NR2C1	hg002_chr12_maternal_1919.1	N	NA
hg002_chr12_maternal_1920	FGD6	hg002_chr12_maternal_1920.1	N	NA
hg002_chr12_maternal_1923	VEZT	hg002_chr12_maternal_1923.21	N	NA
hg002_chr12_maternal_1932	METAP2	hg002_chr12_maternal_1932.4	N	NA
hg002_chr12_maternal_1933	USP44	hg002_chr12_maternal_1933.19	N	NA
hg002_chr12_maternal_1935	NTN4	hg002_chr12_maternal_1935.3	N	NA
hg002_chr12_maternal_1940	SNRPF	hg002_chr12_maternal_1940.2	N	NA
hg002_chr12_maternal_1941	CCDC38	hg002_chr12_maternal_1941.3	N	NA
hg002_chr12_maternal_1942	AMDHD1	hg002_chr12_maternal_1942.1	N	NA
hg002_chr12_maternal_1943	HAL	hg002_chr12_maternal_1943.5	N	NA
hg002_chr12_maternal_1945	LTA4H	hg002_chr12_maternal_1945.1	N	NA
hg002_chr12_maternal_1952	ELK3	hg002_chr12_maternal_1952.1	N	NA
hg002_chr12_maternal_1954	CDK17	hg002_chr12_maternal_1954.4	N	NA
hg002_chr12_maternal_1957	CFAP54	hg002_chr12_maternal_1957.1	N	NA
hg002_chr12_maternal_1959	NEDD1	hg002_chr12_maternal_1959.3	N	NA
hg002_chr12_maternal_1985	TMPO	hg002_chr12_maternal_1985.3	N	NA
hg002_chr12_maternal_1987	SLC25A3	hg002_chr12_maternal_1987.1	N	NA
hg002_chr12_maternal_1989	IKBIP	hg002_chr12_maternal_1989.3	N	NA
hg002_chr12_maternal_1990	APAF1	hg002_chr12_maternal_1990.6	N	NA
hg002_chr12_maternal_1991	ANKS1B	hg002_chr12_maternal_1991.64	N	NA
hg002_chr12_maternal_1995	GARIN6	hg002_chr12_maternal_1995.1	N	NA
hg002_chr12_maternal_1997	UHRF1BP1L	hg002_chr12_maternal_1997.4	NA	NA
hg002_chr12_maternal_2002	ACTR6	hg002_chr12_maternal_2002.1	N	NA
hg002_chr12_maternal_2003	DEPDC4	hg002_chr12_maternal_2003.16	N	NA
hg002_chr12_maternal_2004	SCYL2	hg002_chr12_maternal_2004.5	N	NA
hg002_chr12_maternal_2005	SLC17A8	hg002_chr12_maternal_2005.2	N	NA
hg002_chr12_maternal_2007	NR1H4	hg002_chr12_maternal_2007.4	N	NA
hg002_chr12_maternal_2008	GAS2L3	hg002_chr12_maternal_2008.9	N	NA
hg002_chr12_maternal_2010	ANO4	hg002_chr12_maternal_2010.12	N	NA
hg002_chr12_maternal_2012	SLC5A8	hg002_chr12_maternal_2012.1	N	NA
hg002_chr12_maternal_2015	UTP20	hg002_chr12_maternal_2015.1	N	NA
hg002_chr12_maternal_2017	ARL1	hg002_chr12_maternal_2017.1	N	NA
hg002_chr12_maternal_2022	SPIC	hg002_chr12_maternal_2022.1	N	NA
hg002_chr12_maternal_2024	MYBPC1	hg002_chr12_maternal_2024.17	N	NA
hg002_chr12_maternal_2028	CHPT1	hg002_chr12_maternal_2028.1	N	NA
hg002_chr12_maternal_2030	SYCP3	hg002_chr12_maternal_2030.2	N	NA
hg002_chr12_maternal_2032	GNPTAB	hg002_chr12_maternal_2032.2	N	NA
hg002_chr12_maternal_2041	DRAM1	hg002_chr12_maternal_2041.1	N	NA
hg002_chr12_maternal_2045	WASHC3	hg002_chr12_maternal_2045.1	N	NA
hg002_chr12_maternal_2046	NUP37	hg002_chr12_maternal_2046.1	N	NA
hg002_chr12_maternal_2047	PARPBP	hg002_chr12_maternal_2047.79	N	NA
hg002_chr12_maternal_2048	PMCH	hg002_chr12_maternal_2048.1	N	NA
hg002_chr12_maternal_2053	IGF1	hg002_chr12_maternal_2053.2	N	NA
hg002_chr12_maternal_2055	PAH	hg002_chr12_maternal_2055.1	N	NA
hg002_chr12_maternal_2058	ASCL1	hg002_chr12_maternal_2058.1	N	NA
hg002_chr12_maternal_2059	C12orf42	hg002_chr12_maternal_2059.39	N	NA
hg002_chr12_maternal_2065	STAB2	hg002_chr12_maternal_2065.6	N	NA
hg002_chr12_maternal_2069	NT5DC3	hg002_chr12_maternal_2069.8	N	NA
hg002_chr12_maternal_2074	HSP90B1	hg002_chr12_maternal_2074.1	N	NA
hg002_chr12_maternal_2076	C12orf73	hg002_chr12_maternal_2076.1	NA	NA
hg002_chr12_maternal_2077	TDG	hg002_chr12_maternal_2077.2	N	NA
hg002_chr12_maternal_2078	GLT8D2	hg002_chr12_maternal_2078.2	N	NA
hg002_chr12_maternal_2080	HCFC2	hg002_chr12_maternal_2080.4	N	NA
hg002_chr12_maternal_2081	NFYB	hg002_chr12_maternal_2081.1	N	NA
hg002_chr12_maternal_2085	TXNRD1	hg002_chr12_maternal_2085.1	N	NA
hg002_chr12_maternal_2088	EID3	hg002_chr12_maternal_2088.1	N	NA
hg002_chr12_maternal_2091	CHST11	hg002_chr12_maternal_2091.2	N	NA
hg002_chr12_maternal_2094	SLC41A2	hg002_chr12_maternal_2094.10	N	NA
hg002_chr12_maternal_2097	NOPCHAP1	hg002_chr12_maternal_2097.1	N	NA
hg002_chr12_maternal_2098	ALDH1L2	hg002_chr12_maternal_2098.3	N	NA
hg002_chr12_maternal_2101	WASHC4	hg002_chr12_maternal_2101.6	N	NA
hg002_chr12_maternal_2102	APPL2	hg002_chr12_maternal_2102.13	N	NA
hg002_chr12_maternal_2104	C12orf75	hg002_chr12_maternal_2104.1	N	NA
hg002_chr12_maternal_2115	NUAK1	hg002_chr12_maternal_2115.1	N	NA
hg002_chr12_maternal_2118	CKAP4	hg002_chr12_maternal_2118.1	N	NA
hg002_chr12_maternal_2121	TCP11L2	hg002_chr12_maternal_2121.10	N	NA
hg002_chr12_maternal_2122	POLR3B	hg002_chr12_maternal_2122.2	N	NA
hg002_chr12_maternal_2124	RFX4	hg002_chr12_maternal_2124.1	N	NA
hg002_chr12_maternal_2126	RIC8B	hg002_chr12_maternal_2126.17	N	NA
hg002_chr12_maternal_2130	TMEM263	hg002_chr12_maternal_2130.5	N	NA
hg002_chr12_maternal_2131	MTERF2	hg002_chr12_maternal_2131.1	N	NA
hg002_chr12_maternal_2132	CRY1	hg002_chr12_maternal_2132.3	N	NA
hg002_chr12_maternal_2135	BTBD11	hg002_chr12_maternal_2135.1	NA	NA
hg002_chr12_maternal_2138	PWP1	hg002_chr12_maternal_2138.2	N	NA
hg002_chr12_maternal_2141	PRDM4	hg002_chr12_maternal_2141.1	N	NA
hg002_chr12_maternal_2143	ASCL4	hg002_chr12_maternal_2143.1	N	NA
hg002_chr12_maternal_2149	WSCD2	hg002_chr12_maternal_2149.2	N	NA
hg002_chr12_maternal_2155	CMKLR1	hg002_chr12_maternal_2155.3	N	NA
hg002_chr12_maternal_2157	FICD	hg002_chr12_maternal_2157.1	N	NA
hg002_chr12_maternal_2158	SART3	hg002_chr12_maternal_2158.2	N	NA
hg002_chr12_maternal_2159	ISCU	hg002_chr12_maternal_2159.6	N	NA
hg002_chr12_maternal_2160	TMEM119	hg002_chr12_maternal_2160.1	N	NA
hg002_chr12_maternal_2161	SELPLG	hg002_chr12_maternal_2161.2	N	NA
hg002_chr12_maternal_2164	CORO1C	hg002_chr12_maternal_2164.3	N	NA
hg002_chr12_maternal_2168	SSH1	hg002_chr12_maternal_2168.10	N	NA
hg002_chr12_maternal_2171	DAO	hg002_chr12_maternal_2171.1	N	NA
hg002_chr12_maternal_2173	SVOP	hg002_chr12_maternal_2173.1	N	NA
hg002_chr12_maternal_2176	USP30	hg002_chr12_maternal_2176.10	N	NA
hg002_chr12_maternal_2179	ALKBH2	hg002_chr12_maternal_2179.2	N	NA
hg002_chr12_maternal_2180	UNG	hg002_chr12_maternal_2180.1	N	NA
hg002_chr12_maternal_2181	ACACB	hg002_chr12_maternal_2181.10	N	NA
hg002_chr12_maternal_2183	FOXN4	hg002_chr12_maternal_2183.3	N	NA
hg002_chr12_maternal_2184	MYO1H	hg002_chr12_maternal_2184.2	N	NA
hg002_chr12_maternal_2186	KCTD10	hg002_chr12_maternal_2186.3	N	NA
hg002_chr12_maternal_2187	UBE3B	hg002_chr12_maternal_2187.11	N	NA
hg002_chr12_maternal_2188	MMAB	hg002_chr12_maternal_2188.4	N	NA
hg002_chr12_maternal_2190	MVK	hg002_chr12_maternal_2190.3	N	NA
hg002_chr12_maternal_2192	FAM222A	hg002_chr12_maternal_2192.1	N	NA
hg002_chr12_maternal_2194	TRPV4	hg002_chr12_maternal_2194.13	N	NA
hg002_chr12_maternal_2197	GLTP	hg002_chr12_maternal_2197.2	N	NA
hg002_chr12_maternal_2199	TCHP	hg002_chr12_maternal_2199.4	N	NA
hg002_chr12_maternal_2201	GIT2	hg002_chr12_maternal_2201.3	N	NA
hg002_chr12_maternal_2203	ANKRD13A	hg002_chr12_maternal_2203.9	N	NA
hg002_chr12_maternal_2204	C12orf76	hg002_chr12_maternal_2204.1	N	NA
hg002_chr12_maternal_2206	IFT81	hg002_chr12_maternal_2206.10	N	NA
hg002_chr12_maternal_2207	ATP2A2	hg002_chr12_maternal_2207.2	N	NA
hg002_chr12_maternal_2210	ANAPC7	hg002_chr12_maternal_2210.6	N	NA
hg002_chr12_maternal_2212	ARPC3	hg002_chr12_maternal_2212.1	N	NA
hg002_chr12_maternal_2213	GPN3	hg002_chr12_maternal_2213.2	N	NA
hg002_chr12_maternal_2215	FAM216A	hg002_chr12_maternal_2215.3	N	NA
hg002_chr12_maternal_2217	VPS29	hg002_chr12_maternal_2217.9	N	NA
hg002_chr12_maternal_2220	RAD9B	hg002_chr12_maternal_2220.4	N	NA
hg002_chr12_maternal_2221	PPTC7	hg002_chr12_maternal_2221.1	N	NA
hg002_chr12_maternal_2222	TCTN1	hg002_chr12_maternal_2222.23	N	NA
hg002_chr12_maternal_2224	HVCN1	hg002_chr12_maternal_2224.1	N	NA
hg002_chr12_maternal_2226	PPP1CC	hg002_chr12_maternal_2226.4	N	NA
hg002_chr12_maternal_2228	CCDC63	hg002_chr12_maternal_2228.4	N	NA
hg002_chr12_maternal_2230	MYL2	hg002_chr12_maternal_2230.1	N	NA
hg002_chr12_maternal_2234	CUX2	hg002_chr12_maternal_2234.1	N	NA
hg002_chr12_maternal_2239	PHETA1	hg002_chr12_maternal_2239.4	N	NA
hg002_chr12_maternal_2242	SH2B3	hg002_chr12_maternal_2242.5	N	NA
hg002_chr12_maternal_2244	ATXN2	hg002_chr12_maternal_2244.1	N	NA
hg002_chr12_maternal_2248	BRAP	hg002_chr12_maternal_2248.3	N	NA
hg002_chr12_maternal_2251	ACAD10	hg002_chr12_maternal_2251.2	N	NA
hg002_chr12_maternal_2252	ALDH2	hg002_chr12_maternal_2252.1	N	NA
hg002_chr12_maternal_2255	MAPKAPK5	hg002_chr12_maternal_2255.4	N	NA
hg002_chr12_maternal_2257	TMEM116	hg002_chr12_maternal_2257.21	N	NA
hg002_chr12_maternal_2262	ERP29	hg002_chr12_maternal_2262.2	N	NA
hg002_chr12_maternal_2264	NAA25	hg002_chr12_maternal_2264.3	N	NA
hg002_chr12_maternal_2267	TRAFD1	hg002_chr12_maternal_2267.2	N	NA
hg002_chr12_maternal_2268	HECTD4	hg002_chr12_maternal_2268.2	N	NA
hg002_chr12_maternal_2273	RPL6	hg002_chr12_maternal_2273.8	N	NA
hg002_chr12_maternal_2274	PTPN11	hg002_chr12_maternal_2274.4	N	NA
hg002_chr12_maternal_2277	RPH3A	hg002_chr12_maternal_2277.4	N	NA
hg002_chr12_maternal_2279	OAS1	hg002_chr12_maternal_2279.5	N	NA
hg002_chr12_maternal_2280	OAS3	hg002_chr12_maternal_2280.1	N	NA
hg002_chr12_maternal_2281	OAS2	hg002_chr12_maternal_2281.2	N	NA
hg002_chr12_maternal_2284	DTX1	hg002_chr12_maternal_2284.1	N	NA
hg002_chr12_maternal_2285	RASAL1	hg002_chr12_maternal_2285.7	N	NA
hg002_chr12_maternal_2286	CFAP73	hg002_chr12_maternal_2286.2	N	NA
hg002_chr12_maternal_2287	DDX54	hg002_chr12_maternal_2287.2	N	NA
hg002_chr12_maternal_2289	RITA1	hg002_chr12_maternal_2289.2	N	NA
hg002_chr12_maternal_2290	IQCD	hg002_chr12_maternal_2290.1	N	NA
hg002_chr12_maternal_2291	TPCN1	hg002_chr12_maternal_2291.3	N	NA
hg002_chr12_maternal_2293	SLC8B1	hg002_chr12_maternal_2293.2	N	NA
hg002_chr12_maternal_2295	PLBD2	hg002_chr12_maternal_2295.2	N	NA
hg002_chr12_maternal_2296	SDS	hg002_chr12_maternal_2296.1	N	NA
hg002_chr12_maternal_2297	SDSL	hg002_chr12_maternal_2297.1	N	NA
hg002_chr12_maternal_2298	LHX5	hg002_chr12_maternal_2298.1	N	NA
hg002_chr12_maternal_2304	RBM19	hg002_chr12_maternal_2304.5	N	NA
hg002_chr12_maternal_2313	TBX5	hg002_chr12_maternal_2313.1	N	NA
hg002_chr12_maternal_2319	TBX3	hg002_chr12_maternal_2319.1	N	NA
hg002_chr12_maternal_2334	MED13L	hg002_chr12_maternal_2334.6	N	NA
hg002_chr12_maternal_2344	MAP1LC3B2	hg002_chr12_maternal_2344.1	N	NA
hg002_chr12_maternal_2347	SPRING1	hg002_chr12_maternal_2347.4	N	NA
hg002_chr12_maternal_2348	RNFT2	hg002_chr12_maternal_2348.4	N	NA
hg002_chr12_maternal_2351	HRK	hg002_chr12_maternal_2351.1	N	NA
hg002_chr12_maternal_2353	FBXW8	hg002_chr12_maternal_2353.4	N	NA
hg002_chr12_maternal_2355	TESC	hg002_chr12_maternal_2355.3	N	NA
hg002_chr12_maternal_2358	FBXO21	hg002_chr12_maternal_2358.1	N	NA
hg002_chr12_maternal_2359	NOS1	hg002_chr12_maternal_2359.3	N	NA
hg002_chr12_maternal_2361	KSR2	hg002_chr12_maternal_2361.3	N	NA
hg002_chr12_maternal_2364	RFC5	hg002_chr12_maternal_2364.5	N	NA
hg002_chr12_maternal_2365	WSB2	hg002_chr12_maternal_2365.2	N	NA
hg002_chr12_maternal_2367	VSIG10	hg002_chr12_maternal_2367.3	N	NA
hg002_chr12_maternal_2370	PEBP1	hg002_chr12_maternal_2370.1	N	NA
hg002_chr12_maternal_2371	TAOK3	hg002_chr12_maternal_2371.31	N	NA
hg002_chr12_maternal_2374	SUDS3	hg002_chr12_maternal_2374.2	N	NA
hg002_chr12_maternal_2387	SRRM4	hg002_chr12_maternal_2387.1	N	NA
hg002_chr12_maternal_2393	HSPB8	hg002_chr12_maternal_2393.1	N	NA
hg002_chr12_maternal_2400	CCDC60	hg002_chr12_maternal_2400.2	N	NA
hg002_chr12_maternal_2402	TMEM233	hg002_chr12_maternal_2402.4	N	NA
hg002_chr12_maternal_2404	PRKAB1	hg002_chr12_maternal_2404.2	N	NA
hg002_chr12_maternal_2406	CIT	hg002_chr12_maternal_2406.4	N	NA
hg002_chr12_maternal_2410	BICDL1	hg002_chr12_maternal_2410.6	N	NA
hg002_chr12_maternal_2412	RAB35	hg002_chr12_maternal_2412.2	N	NA
hg002_chr12_maternal_2413	GCN1	hg002_chr12_maternal_2413.1	N	NA
hg002_chr12_maternal_2415	RPLP0	hg002_chr12_maternal_2415.1	N	NA
hg002_chr12_maternal_2417	PXN	hg002_chr12_maternal_2417.19	Y	NA
hg002_chr12_maternal_2422	SIRT4	hg002_chr12_maternal_2422.5	N	NA
hg002_chr12_maternal_2425	PLA2G1B	hg002_chr12_maternal_2425.1	N	NA
hg002_chr12_maternal_2426	MSI1	hg002_chr12_maternal_2426.12	N	NA
hg002_chr12_maternal_2428	COX6A1	hg002_chr12_maternal_2428.1	N	NA
hg002_chr12_maternal_2430	TRIAP1	hg002_chr12_maternal_2430.1	N	NA
hg002_chr12_maternal_2431	GATC	hg002_chr12_maternal_2431.1	N	NA
hg002_chr12_maternal_2433	SRSF9	hg002_chr12_maternal_2433.1	N	NA
hg002_chr12_maternal_2434	DYNLL1	hg002_chr12_maternal_2434.3	N	NA
hg002_chr12_maternal_2436	COQ5	hg002_chr12_maternal_2436.1	N	NA
hg002_chr12_maternal_2438	RNF10	hg002_chr12_maternal_2438.9	N	NA
hg002_chr12_maternal_2439	POP5	hg002_chr12_maternal_2439.1	N	NA
hg002_chr12_maternal_2442	CABP1	hg002_chr12_maternal_2442.1	N	NA
hg002_chr12_maternal_2444	MLEC	hg002_chr12_maternal_2444.2	N	NA
hg002_chr12_maternal_2447	UNC119B	hg002_chr12_maternal_2447.1	N	NA
hg002_chr12_maternal_2449	ACADS	hg002_chr12_maternal_2449.1	N	NA
hg002_chr12_maternal_2450	SPPL3	hg002_chr12_maternal_2450.2	N	NA
hg002_chr12_maternal_2456	HNF1A	hg002_chr12_maternal_2456.1	N	NA
hg002_chr12_maternal_2457	C12orf43	hg002_chr12_maternal_2457.4	N	NA
hg002_chr12_maternal_2458	OASL	hg002_chr12_maternal_2458.4	N	NA
hg002_chr12_maternal_2465	P2RX7	hg002_chr12_maternal_2465.1	N	NA
hg002_chr12_maternal_2466	P2RX4	hg002_chr12_maternal_2466.6	N	NA
hg002_chr12_maternal_2467	CAMKK2	hg002_chr12_maternal_2467.12	N	NA
hg002_chr12_maternal_2468	ANAPC5	hg002_chr12_maternal_2468.2	N	NA
hg002_chr12_maternal_2470	RNF34	hg002_chr12_maternal_2470.3	N	NA
hg002_chr12_maternal_2471	KDM2B	hg002_chr12_maternal_2471.38	N	NA
hg002_chr12_maternal_2476	MORN3	hg002_chr12_maternal_2476.1	N	NA
hg002_chr12_maternal_2478	TMEM120B	hg002_chr12_maternal_2478.4	N	NA
hg002_chr12_maternal_2479	RHOF	hg002_chr12_maternal_2479.1	N	NA
hg002_chr12_maternal_2480	SETD1B	hg002_chr12_maternal_2480.3	N	NA
hg002_chr12_maternal_2482	HPD	hg002_chr12_maternal_2482.1	N	NA
hg002_chr12_maternal_2484	PSMD9	hg002_chr12_maternal_2484.2	N	NA
hg002_chr12_maternal_2485	CFAP251	hg002_chr12_maternal_2485.2	N	NA
hg002_chr12_maternal_2487	BCL7A	hg002_chr12_maternal_2487.1	N	NA
hg002_chr12_maternal_2489	MLXIP	hg002_chr12_maternal_2489.4	N	NA
hg002_chr12_maternal_2490	LRRC43	hg002_chr12_maternal_2490.9	N	NA
hg002_chr12_maternal_2491	IL31	hg002_chr12_maternal_2491.1	N	NA
hg002_chr12_maternal_2492	B3GNT4	hg002_chr12_maternal_2492.3	N	NA
hg002_chr12_maternal_2493	DIABLO	hg002_chr12_maternal_2493.6	N	NA
hg002_chr12_maternal_2495	VPS33A	hg002_chr12_maternal_2495.4	N	NA
hg002_chr12_maternal_2496	CLIP1	hg002_chr12_maternal_2496.22	N	NA
hg002_chr12_maternal_2500	ZCCHC8	hg002_chr12_maternal_2500.6	N	NA
hg002_chr12_maternal_2501	RSRC2	hg002_chr12_maternal_2501.12	N	NA
hg002_chr12_maternal_2502	KNTC1	hg002_chr12_maternal_2502.10	N	NA
hg002_chr12_maternal_2505	HCAR2	hg002_chr12_maternal_2505.1	N	NA
hg002_chr12_maternal_2507	HCAR3	hg002_chr12_maternal_2507.1	N	NA
hg002_chr12_maternal_2508	HCAR1	hg002_chr12_maternal_2508.1	N	NA
hg002_chr12_maternal_2509	DENR	hg002_chr12_maternal_2509.1	N	NA
hg002_chr12_maternal_2510	CCDC62	hg002_chr12_maternal_2510.4	N	NA
hg002_chr12_maternal_2512	HIP1R	hg002_chr12_maternal_2512.4	N	NA
hg002_chr12_maternal_2514	VPS37B	hg002_chr12_maternal_2514.4	N	NA
hg002_chr12_maternal_2515	ABCB9	hg002_chr12_maternal_2515.14	N	NA
hg002_chr12_maternal_2516	OGFOD2	hg002_chr12_maternal_2516.7	N	NA
hg002_chr12_maternal_2517	ARL6IP4	hg002_chr12_maternal_2517.27	N	NA
hg002_chr12_maternal_2518	PITPNM2	hg002_chr12_maternal_2518.15	N	NA
hg002_chr12_maternal_2521	MPHOSPH9	hg002_chr12_maternal_2521.19	N	NA
hg002_chr12_maternal_2522	MTRFR	hg002_chr12_maternal_2522.2	N	NA
hg002_chr12_maternal_2523	CDK2AP1	hg002_chr12_maternal_2523.4	N	NA
hg002_chr12_maternal_2525	SBNO1	hg002_chr12_maternal_2525.1	N	NA
hg002_chr12_maternal_2528	KMT5A	hg002_chr12_maternal_2528.4	N	NA
hg002_chr12_maternal_2529	RILPL2	hg002_chr12_maternal_2529.3	N	NA
hg002_chr12_maternal_2532	SNRNP35	hg002_chr12_maternal_2532.1	N	NA
hg002_chr12_maternal_2533	RILPL1	hg002_chr12_maternal_2533.4	N	NA
hg002_chr12_maternal_2537	TMED2	hg002_chr12_maternal_2537.2	N	NA
hg002_chr12_maternal_2538	DDX55	hg002_chr12_maternal_2538.15	N	NA
hg002_chr12_maternal_2541	EIF2B1	hg002_chr12_maternal_2541.1	N	NA
hg002_chr12_maternal_2542	GTF2H3	hg002_chr12_maternal_2542.4	N	NA
hg002_chr12_maternal_2543	TCTN2	hg002_chr12_maternal_2543.2	N	NA
hg002_chr12_maternal_2544	ATP6V0A2	hg002_chr12_maternal_2544.1	N	NA
hg002_chr12_maternal_2547	DNAH10	hg002_chr12_maternal_2547.2	N	NA
hg002_chr12_maternal_2550	CCDC92	hg002_chr12_maternal_2550.16	N	NA
hg002_chr12_maternal_2551	ZNF664	hg002_chr12_maternal_2551.2	N	NA
hg002_chr12_maternal_2553	RFLNA	hg002_chr12_maternal_2553.2	N	NA
hg002_chr12_maternal_2554	NCOR2	hg002_chr12_maternal_2554.3	N	NA
hg002_chr12_maternal_2560	SCARB1	hg002_chr12_maternal_2560.12	N	NA
hg002_chr12_maternal_2564	UBC	hg002_chr12_maternal_2564.1	N	NA
hg002_chr12_maternal_2572	DHX37	hg002_chr12_maternal_2572.1	N	NA
hg002_chr12_maternal_2573	BRI3BP	hg002_chr12_maternal_2573.1	N	NA
hg002_chr12_maternal_2577	AACS	hg002_chr12_maternal_2577.6	N	NA
hg002_chr12_maternal_2579	TMEM132B	hg002_chr12_maternal_2579.2	N	NA
hg002_chr12_maternal_2640	TMEM132C	hg002_chr12_maternal_2640.2	N	NA
hg002_chr12_maternal_2643	SLC15A4	hg002_chr12_maternal_2643.2	N	NA
hg002_chr12_maternal_2647	GLT1D1	hg002_chr12_maternal_2647.7	N	NA
hg002_chr12_maternal_2652	TMEM132D	hg002_chr12_maternal_2652.1	N	NA
hg002_chr12_maternal_2666	FZD10	hg002_chr12_maternal_2666.1	N	NA
hg002_chr12_maternal_2670	PIWIL1	hg002_chr12_maternal_2670.2	N	NA
hg002_chr12_maternal_2671	RIMBP2	hg002_chr12_maternal_2671.28	N	NA
hg002_chr12_maternal_2673	STX2	hg002_chr12_maternal_2673.7	N	NA
hg002_chr12_maternal_2677	RAN	hg002_chr12_maternal_2677.3	N	NA
hg002_chr12_maternal_2678	ADGRD1	hg002_chr12_maternal_2678.8	N	NA
hg002_chr12_maternal_2705	SFSWAP	hg002_chr12_maternal_2705.3	N	NA
hg002_chr12_maternal_2709	MMP17	hg002_chr12_maternal_2709.7	N	NA
hg002_chr12_maternal_2712	ULK1	hg002_chr12_maternal_2712.2	N	NA
hg002_chr12_maternal_2714	PUS1	hg002_chr12_maternal_2714.5	N	NA
hg002_chr12_maternal_2715	EP400	hg002_chr12_maternal_2715.1	N	NA
hg002_chr12_maternal_2719	DDX51	hg002_chr12_maternal_2719.1	N	NA
hg002_chr12_maternal_2720	NOC4L	hg002_chr12_maternal_2720.2	N	NA
hg002_chr12_maternal_2722	GALNT9	hg002_chr12_maternal_2722.2	N	NA
hg002_chr12_maternal_2730	FBRSL1	hg002_chr12_maternal_2730.15	N	NA
hg002_chr12_maternal_2735	LRCOL1	hg002_chr12_maternal_2735.6	N	NA
hg002_chr12_maternal_2736	P2RX2	hg002_chr12_maternal_2736.13	N	NA
hg002_chr12_maternal_2737	POLE	hg002_chr12_maternal_2737.1	N	NA
hg002_chr12_maternal_2738	PXMP2	hg002_chr12_maternal_2738.1	N	NA
hg002_chr12_maternal_2740	PGAM5	hg002_chr12_maternal_2740.2	N	NA
hg002_chr12_maternal_2742	ANKLE2	hg002_chr12_maternal_2742.3	N	NA
hg002_chr12_maternal_2744	GOLGA3	hg002_chr12_maternal_2744.14	N	NA
hg002_chr12_maternal_2746	CHFR	hg002_chr12_maternal_2746.1	N	NA
hg002_chr12_maternal_2751	ZNF605	hg002_chr12_maternal_2751.2	N	NA
hg002_chr12_maternal_2754	ZNF26	hg002_chr12_maternal_2754.5	N	NA
hg002_chr12_maternal_2758	ZNF84	hg002_chr12_maternal_2758.6	N	NA
hg002_chr12_maternal_2759	ZNF140	hg002_chr12_maternal_2759.6	N	NA
hg002_chr12_maternal_2760	ZNF891	hg002_chr12_maternal_2760.1	N	NA
hg002_chr12_maternal_2762	ZNF10	hg002_chr12_maternal_2762.1	N	NA
hg002_chr12_maternal_2763	ZNF268	hg002_chr12_maternal_2763.8	N	NA
hg002_chr12_maternal_2764	ANHX	hg002_chr12_maternal_2764.3	N	NA
hg002_chr2_maternal_1	FAM110C	hg002_chr2_maternal_1.1	N	NA
