gene_name	num_ref	chroms_ref	num_m	chroms_m	pat	num_p
SAMD8	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
AP1B1	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
EXOC1	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
OR6S1	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
GPR50	1	chrX	1	chrX_MATERNAL	0	None
DERPC	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
MAP1B	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
CSAD	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
OR4C13	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
PCDHGA12	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
E2F2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
MAFG	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
CERS2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
OR52W1	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
ZDHHC20	1	chr13	1	chr13_MATERNAL	1	chr13_PATERNAL
USH1C	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
WWTR1	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
ST18	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
CXCL13	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
RBP2	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
GPR141	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
ST14	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
VNN1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
EMC1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
PTPA	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
C1orf54	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
SLC22A24	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
BAMBI	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
PCDHA5	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
RFWD3	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
METTL16	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
DCDC1	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
H6PD	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
DDX41	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
LLCFC1	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
KRBOX4	1	chrX	1	chrX_MATERNAL	0	None
MDM1	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
RNF216	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
C4orf19	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
CLCN6	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ERVFRD-1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
AQP1	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
LOC122394733	1	chrX	1	chrX_MATERNAL	0	None
ZNF143	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
GPR146	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
CCNT1	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
BTNL8	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
XAB2	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
PTCH2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
RRP7A	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
HOXD3	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
NUDT4	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
SERPINA12	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
SGO2	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
BNIP2	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
CGA	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
RBMY1E	1	chrY	0	None	1	chrY_PATERNAL
CHURC1	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
FHL2	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
LOC124904789	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
ARHGAP29	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
SOX6	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
CCDC85B	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
DNAJC7	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
SH2D4A	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
CSE1L	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
SIRPG	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
MINDY3	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
RGMA	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
SLC9A9	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
RNH1	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
EFCAB10	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
YTHDF1	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
TNFSF13	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
NPC1L1	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
C19orf67	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
PSMB6	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
PDIA4	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
IL12RB2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
LOC124900252	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
OR1K1	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
ASCL5	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ZNF782	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
PTBP2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
MAP3K1	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
SHLD1	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
PPP4R3C	1	chrX	1	chrX_MATERNAL	0	None
SAA1	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
SPANXD	1	chrX	1	chrX_MATERNAL	0	None
TSPAN12	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
ZNF256	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
PCNX1	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
TBC1D15	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
FAM168B	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
VMP1	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
H2AC16	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
PPBP	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
KCNJ9	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
COPS7B	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
CRYBG3	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
TSPY3	10	chrY,chrY,chrY,chrY,chrY,chrY,chrY,chrY,chrY,chrY	0	None	6	chrY_PATERNAL,chrY_PATERNAL,chrY_PATERNAL,chrY_PATERNAL,chrY_PATERNAL,chrY_PATERNAL
NUDT5	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
TADA3	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
LRRC74B	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
LRR1	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
KRT39	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
GPR39	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
ZNF726	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
PLIN2	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
WFDC11	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
ALG10B	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
PPT1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
RIPK4	1	chr21	1	chr21_MATERNAL	1	chr21_PATERNAL
ARX	1	chrX	1	chrX_MATERNAL	0	None
MYO1B	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
DEF8	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
ZNF598	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
RAB1B	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
TM6SF2	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
NRAS	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ALYREF	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
C4B	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
C2CD4D	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
WDR86	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
GPR65	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
STXBP6	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
DSC1	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
PDCD5	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
KRT40	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
NBPF15	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
GANC	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
LOC124901643	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
RAB42	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
OPRK1	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
MAD2L2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
UHRF1BP1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
ZNF888	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
ODAD3	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
NFIA	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
TUBB2B	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
MTMR7	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
TYMP	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
DPEP2	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
LACRT	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
TMED2	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
OR7A10	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
TEX13D	1	chrX	1	chrX_MATERNAL	0	None
GPR21	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
MYO9A	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
NXPH2	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
KRTAP4-2	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
AXL	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
GSG1L2	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
ST6GALNAC4	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
KIR3DL1	1	chr19	2	chr19_MATERNAL,chr19_MATERNAL	1	chr19_PATERNAL
ATF2	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
KLRK1	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
LIPF	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
SLC16A12	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
NUP93	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
PRSS48	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
ZDHHC13	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
LY6D	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
G6PC1	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
ANGPT2	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
AGR2	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
RGS5	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
NACC1	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
LRRC20	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
TRIM59	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
MUC12	0	None	0	None	1	chr7_PATERNAL
LOC105370706	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
BLK	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
WDR35	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
PPP1R18	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
CWF19L1	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
PPIAL4G	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
TNFAIP8L3	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
CPNE9	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
OR2G6	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
TRMT12	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
CBR1	1	chr21	1	chr21_MATERNAL	1	chr21_PATERNAL
UNC50	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
SYT17	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
PCDH1	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
ATG4B	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
ELMO1	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
HTRA1	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
TREX2	1	chrX	1	chrX_MATERNAL	0	None
KLF14	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
SEPTIN1	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
PRR20C	1	chr13	1	chr13_MATERNAL	1	chr13_PATERNAL
H2AL3	1	chrX	1	chrX_MATERNAL	0	None
DNER	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
MYF6	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
LTV1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
DMTF1	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
SHC1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
IL2RG	1	chrX	1	chrX_MATERNAL	0	None
CHN1	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
CRYBA4	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
FERMT1	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
HCFC1	1	chrX	1	chrX_MATERNAL	0	None
TIAL1	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
PLA2G4B	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
OR5T1	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
ARTN	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ST6GALNAC6	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
MS4A15	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
CLDN20	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
OR51G1	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
OR6P1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
EIF2B4	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
KLHL38	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
AFAP1L2	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
ALLC	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
LOC102724485	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
CEP152	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
WDHD1	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
YWHAG	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
WDR73	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
TRIM52	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
ZBTB18	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ABCA8	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
RHBDD2	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
PSMC3	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
LOC105375816	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
MRC1	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
SCRN3	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
CECR2	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
PPP1R16A	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
KRTAP10-1	1	chr21	1	chr21_MATERNAL	1	chr21_PATERNAL
SUPT5H	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
C13orf46	1	chr13	1	chr13_MATERNAL	1	chr13_PATERNAL
VRK1	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
TADA2B	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
ODAPH	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
FST	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
RPTOR	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
NUDT18	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
PIK3R5	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
C19orf53	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
TSPAN32	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
HECTD2	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
PRRC1	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
NKG7	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
EDRF1	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
SETD1B	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
ENDOD1	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
CAMK1G	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
HSBP1L1	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
USP13	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
TMEM63B	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
HSPA4L	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
RAB19	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
BTN3A3	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
CCDC3	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
GTF2A1L	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
SPTLC1	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
PIP5K1B	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
SLC5A7	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
ANGPT1	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
SMCP	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ENOPH1	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
TRAF3IP3	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
PPM1A	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
CYFIP2	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
LSM3	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
SCYL2	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
RGL4	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
GPX3	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
ERLIN1	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
C11orf68	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
PRKCG	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
EPN2	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
PIBF1	1	chr13	1	chr13_MATERNAL	1	chr13_PATERNAL
KIAA0586	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
SP2	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
BAHD1	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
HRK	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
TMEM107	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
BTBD7	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
TECRL	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
FLG2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ELAC2	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
BCO1	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
IL13	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
SPATA31A6	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
NME4	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
HEPACAM2	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
TENM4	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
C7orf25	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
NOMO3	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
GARIN6	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
H3-5	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
COL7A1	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
BCL2L2-PABPN1	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
SORT1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
DLL4	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
STC1	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
PROM2	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
ERCC8	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
GOLM1	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
PFN1	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
SPATA4	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
POU6F1	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
TOMM5	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
OR6C6	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
CXCL3	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
NSUN4	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
BRCC3	1	chrX	1	chrX_MATERNAL	0	None
HSD17B11	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
CLDND2	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
MSH2	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
SEC14L1	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
CTSV	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
PRDX2	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
COX5B	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
TMEM200B	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
NSMAF	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
RPS10-NUDT3	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
SLC6A18	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
ZNF292	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
TRAPPC3	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
LILRA1	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
BOP1	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
CXCL16	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
WASHC3	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
S100B	1	chr21	1	chr21_MATERNAL	1	chr21_PATERNAL
SLC22A12	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
ELOF1	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
UXT	1	chrX	1	chrX_MATERNAL	0	None
BAP1	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
OR8I2	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
SCX	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
TAF15	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
LOC112268080	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
DENND1A	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
ZNF775	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
ANAPC15	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
GP5	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
MAGEB6	1	chrX	1	chrX_MATERNAL	0	None
HSPA1L	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
SUB1	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
PCGF5	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
SLC16A4	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
PHF23	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
OR56B4	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
KCTD3	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
TAF11L6	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
PFN4	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
PREX2	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
HPGDS	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
CPHXL2	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
PEX11B	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
GET3	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
NT5C1B	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
HORMAD2	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
SMIM15	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
PRAMEF18	1	chr1	2	chr1_MATERNAL,chr1_MATERNAL	1	chr1_PATERNAL
LORICRIN	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
TESC	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
CCDC85C	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
C15orf62	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
ART1	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
ARHGAP44	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
TLE4	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
NSRP1	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
